Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","682","Arabie saoudite","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2008","2008","indice","-0.34","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","682","Arabie saoudite","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2009","2009","indice","-0.49","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","682","Arabie saoudite","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2010","2010","indice","-0.23","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","682","Arabie saoudite","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2011","2011","indice","-0.46","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","682","Arabie saoudite","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2012","2012","indice","-0.48","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","682","Arabie saoudite","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2013","2013","indice","-0.43","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","682","Arabie saoudite","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2014","2014","indice","-0.29","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","682","Arabie saoudite","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2015","2015","indice","-0.63","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","682","Arabie saoudite","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","-0.46","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","682","Arabie saoudite","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-0.64","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","682","Arabie saoudite","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","-0.62","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","032","Argentine","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2000","2000","indice","0.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","032","Argentine","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2002","2002","indice","-0.78","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","032","Argentine","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2003","2003","indice","-0.36","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","032","Argentine","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2004","2004","indice","-0.61","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","032","Argentine","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2005","2005","indice","-0.04","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","032","Argentine","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2006","2006","indice","0","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","032","Argentine","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2007","2007","indice","0.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","032","Argentine","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2008","2008","indice","-0.09","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","032","Argentine","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2009","2009","indice","-0.23","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","032","Argentine","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2010","2010","indice","-0.08","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","032","Argentine","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2011","2011","indice","0.16","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","032","Argentine","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2012","2012","indice","0.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","032","Argentine","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2013","2013","indice","0.07","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","032","Argentine","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2014","2014","indice","-0.01","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","032","Argentine","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2015","2015","indice","0.01","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","032","Argentine","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","0.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","032","Argentine","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.17","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","032","Argentine","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","0.01","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","051","Arménie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2000","2000","indice","-0.68","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","051","Arménie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2002","2002","indice","-0.26","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","051","Arménie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2003","2003","indice","0.24","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","051","Arménie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2004","2004","indice","-0.12","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","051","Arménie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2005","2005","indice","-0.07","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","051","Arménie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2006","2006","indice","-0.26","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","051","Arménie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2007","2007","indice","0.15","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","051","Arménie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2008","2008","indice","-0.01","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","051","Arménie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2009","2009","indice","0.23","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","051","Arménie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2010","2010","indice","0.07","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","051","Arménie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2011","2011","indice","-0.06","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","051","Arménie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2012","2012","indice","0.15","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","051","Arménie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2013","2013","indice","0.11","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","051","Arménie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2014","2014","indice","-0.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","051","Arménie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2015","2015","indice","-0.25","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","051","Arménie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","-0.66","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","051","Arménie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-0.62","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","051","Arménie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","-0.44","X","Ciffre de sources internationales",""
